t,S,I,R,cenario
103.28296703296704,1375828.3495180898,92576.07982521431,138654.57065669575,Arbovirose
104.28571428571428,1354666.4727147094,99942.11044098514,152450.4168443054,Arbovirose
105.28846153846153,1332252.0807296892,107508.6480270749,167298.27124323568,Arbovirose
106.29120879120879,1308627.1944717388,115207.53803945569,183224.26748880523,Arbovirose
107.29395604395604,1283848.600118758,122960.07398380658,200250.32589743525,Arbovirose
108.2967032967033,1257987.8491178374,130676.99741551335,218394.15346664912,Arbovirose
109.29945054945055,1231114.7359961213,138273.0499271826,237671.2140766958,Arbovirose
110.3021978021978,1203317.0768845559,145678.87092308176,258063.05219236214,Arbovirose
111.30494505494505,1174769.9247029226,152783.96688774353,279505.1084093336,Arbovirose
112.3076923076923,1145647.1723464904,159485.53735177167,301926.2903017377,Arbovirose
113.31043956043956,1116116.832955819,165691.67166618208,325250.49537799874,Arbovirose
114.31318681318682,1086341.0399167594,171321.34900240257,349396.6110808379,Arbovirose
115.31593406593406,1056476.0468604541,176304.43835227287,374278.5147872728,Arbovirose
116.31868131868131,1026672.2276633361,180581.69852804494,399805.0738086188,Arbovirose
117.32142857142857,997074.0764471304,184104.7781623824,425880.14539048704,Arbovirose
118.32417582417582,967820.2075788531,186836.215708361,452402.57671278575,Arbovirose
119.32692307692308,939043.3556708116,188749.43943946844,479266.20488971984,Arbovirose
120.32967032967034,910870.3755806047,189828.76744960432,506359.85696979094,Arbovirose
121.33241758241758,883422.2424111222,190069.40765308036,533567.3499357973,Arbovirose
122.33516483516483,856814.051510545,189477.4577846201,560767.4907048349,Arbovirose
123.33791208791209,831155.0184723455,188069.90539935912,587834.0761282952,Arbovirose
124.34065934065934,806548.2557655505,185874.8210485897,614635.9231858596,Arbovirose
125.3434065934066,783022.013052422,182982.43808715328,641054.5488604244,Arbovirose
126.34615384615384,760566.0594447126,179488.20239345633,667004.7381618309,Arbovirose
127.3489010989011,739196.5466509543,175452.51172340856,692409.941625637,Arbovirose
128.35164835164835,718921.8738914621,170935.74666253518,717201.3794460025,Arbovirose
129.3543956043956,699742.687898333,165998.2706259766,741318.0414756902,Arbovirose
130.35714285714286,681651.8829154447,160700.4298584883,764706.6872260668,Arbovirose
131.3598901098901,664634.600698459,155102.55343444145,787321.8458670995,Arbovirose
132.36263736263737,648668.2305148175,149264.9532578219,809125.8162273603,Arbovirose
133.3653846153846,633722.409143746,143247.92406223156,830088.6667940223,Arbovirose
134.36813186813185,619759.0208762505,137111.74341088685,850188.2357128626,Arbovirose
135.37087912087912,606732.1975151193,130916.67169661963,869410.1307882608,Arbovirose
136.37362637362637,594588.318374924,124722.9521418775,887747.7294831984,Arbovirose
137.37637362637363,583266.0102820162,118590.81079872265,905202.1789192609,Arbovirose
138.37912087912088,572696.1475745317,112580.45654883323,921782.3958766349,Arbovirose
139.38186813186812,562801.8521023865,106752.08110350206,937505.0667941114,Arbovirose
140.3846153846154,553510.3978287552,101153.87447884511,952394.7276923995,Arbovirose
141.38736263736263,544839.2532936393,95737.1967846555,966482.549921705,Arbovirose
142.3901098901099,536764.7554304077,90494.2617814764,979799.9827881157,Arbovirose
143.39285714285714,529248.8793812076,85432.34231001529,992377.7783087769,Arbovirose
144.39560439560438,522255.3661111441,80557.48406242064,1004246.149826435,Arbovirose
145.39835164835165,515749.72240828077,75874.50558228229,1015434.7720094367,Arbovirose
146.4010989010989,509699.22088364075,71386.99826463185,1025972.7808517271,Arbovirose
147.40384615384616,504072.8999712048,67097.32635594186,1035888.7736728531,Arbovirose
148.4065934065934,498841.5639279131,63006.62695412663,1045210.80911796,Arbovirose
149.40934065934067,493977.78283366375,59114.810008541484,1053966.4071577946,Arbovirose
150.4120879120879,489455.8925913144,55420.558319983524,1062182.5490887018,Arbovirose
151.41483516483515,485251.99492668046,51921.327540690916,1069885.6775326284,Arbovirose
152.41758241758242,481343.95738853636,48613.34617434323,1077101.6964371202,Arbovirose
153.42032967032966,477711.4133486154,45491.61557606168,1083855.9710753227,Arbovirose
154.42307692307693,474335.76200160896,42549.90995240855,1090173.3280459824,Arbovirose
155.42582417582418,471200.1683651677,39780.77636138779,1096078.0552734444,Arbovirose
156.42857142857142,468289.56327990047,37175.53471244451,1101593.9020076548,Arbovirose
157.4313186813187,465590.64340937487,34724.27776646525,1106744.07882416,Arbovirose
158.43406593406593,463088.8625152353,32417.282717776005,1111552.8547669882,Arbovirose
159.4368131868132,460763.01810796803,30250.08794678893,1116045.8939452427,Arbovirose
160.43956043956044,458601.8578095991,28216.53526919263,1120240.6069212079,Arbovirose
161.44230769230768,456595.35320261813,26310.23362755602,1124153.4131698254,Arbovirose
162.44505494505495,454733.75190331915,24524.887229774926,1127800.3608669054,Arbovirose
163.4478021978022,453007.5775618009,22854.295549072194,1131197.1268891266,Arbovirose
164.45054945054946,451407.62986196624,21292.353323997388,1134359.016814036,Arbovirose
165.4532967032967,449924.9845215228,19833.05055842711,1137300.9649200498,Arbovirose
166.45604395604394,448550.9932919827,18470.472521564734,1140037.5341864522,Arbovirose
167.4587912087912,447277.2839586622,17198.799747940524,1142582.9162933968,Arbovirose
168.46153846153845,446095.76034068235,16012.308037411745,1144950.9316219054,Arbovirose
169.46428571428572,444998.60229096864,14905.368455162392,1147155.0292538686,Arbovirose
170.46703296703296,443978.265696251,13872.4473317035,1149208.2869720452,Arbovirose
171.4697802197802,443027.5177872248,12908.110053236418,1151123.3721595383,Arbovirose
172.47252747252747,442142.01402334555,12007.630280538577,1152909.3556961154,Arbovirose
173.47527472527472,441318.76293246145,11167.489038109923,1154572.748029428,Arbovirose
174.47802197802199,440554.0920314215,10384.34384497849,1156120.5641235996,Arbovirose
175.48076923076923,439844.4167042443,9654.929240389787,1157559.6540553656,Arbovirose
176.4835164835165,439186.2402021177,8976.056783806625,1158896.7030140753,Arbovirose
177.48626373626374,438576.1536433994,8344.615054909282,1160138.231301691,Arbovirose
178.48901098901098,438010.8360136165,7757.569653595359,1161290.5943327877,Arbovirose
179.49175824175825,437487.05416546564,7211.963199979854,1162359.9826345542,Arbovirose
180.4945054945055,437001.6628188128,6704.915334395199,1163352.4218467916,Arbovirose
181.49725274725276,436551.6045606937,6233.622717391152,1164273.7727219146,Arbovirose
182.5,436133.9098453136,5795.3590297349065,1165129.731124951,Arbovirose
183.50274725274724,435745.69699404703,5387.474972411009,1165925.8280335416,Arbovirose
184.5054945054945,435384.1721954382,5007.398266621395,1166667.4295379398,Arbovirose
185.50824175824175,435046.98445288657,4652.847609153663,1167359.1679379593,Arbovirose
186.51098901098902,434733.2493843128,4322.571249882929,1168003.1793658037,Arbovirose
187.51373626373626,434441.6803178656,4015.230401101123,1168602.0892810326,Arbovirose
188.5164835164835,434170.9516022408,3729.4811122785095,1169158.5672854802,Arbovirose
189.51923076923077,433919.76886011765,3464.0114256864654,1169675.2197141952,Arbovirose
190.52197802197801,433686.86898815935,3217.541376397498,1170154.5896354427,Arbovirose
191.52472527472528,433471.020157013,2988.8229922851933,1170599.1568507012,Arbovirose
192.52747252747253,433271.0218113094,2776.6402940242733,1171011.3378946658,Arbovirose
193.53021978021977,433085.70466966333,2579.8092950905498,1171393.4860352455,Arbovirose
194.53296703296704,432913.9307246732,2397.178001760942,1171747.8912735654,Arbovirose
195.53571428571428,432754.5932429214,2227.6264131134963,1172076.7803439645,Arbovirose
196.53846153846155,432606.616764974,2070.066521027346,1172382.316713998,Arbovirose
197.5412087912088,432468.9571053811,1923.4423101827515,1172666.6005844355,Arbovirose
198.54395604395603,432340.6045282109,1786.7324948076232,1172931.662976981,Arbovirose
199.5467032967033,432221.00256393955,1659.3206427691257,1173178.6767932908,Arbovirose
200.54945054945054,432109.80342358886,1540.8040636916721,1173408.392512719,Arbovirose
201.5521978021978,432006.5076944813,1430.6579674675238,1173621.8343380506,Arbovirose
202.55494505494505,431910.6286099412,1328.3708698608561,1173820.0005201972,Arbovirose
203.5576923076923,431821.6920492949,1233.4445925077391,1174003.8633581968,Arbovirose
204.56043956043956,431739.2365378706,1145.3942629161452,1174174.3691992126,Arbovirose
205.5631868131868,431662.8132469984,1063.7483144659575,1174332.438438535,Arbovirose
206.56593406593407,431591.98599401047,988.0484864089517,1174478.96551958,Arbovirose
207.5686813186813,431526.33124224073,917.8498238688153,1174614.8189338897,Arbovirose
208.57142857142856,431465.4381010252,852.7206778411315,1174740.841221133,Arbovirose
209.57417582417582,431408.9083257016,792.2427051933872,1174857.8489691045,Arbovirose
210.57692307692307,431356.3563176099,736.0108686649771,1174966.6328137245,Arbovirose
211.57967032967034,431307.4091240917,683.633436867191,1175067.9574390405,Arbovirose
212.58241758241758,431261.7823291499,634.8076416699064,1175162.4100291794,Arbovirose
213.58516483516485,431219.3498241759,589.3922127126536,1175250.2579631107,Arbovirose
214.5879120879121,431179.92474872596,547.1880389948656,1175331.8872122786,Arbovirose
215.59065934065933,431143.323030365,507.9991429062157,1175407.677826728,Arbovirose
216.5934065934066,431109.3654505234,471.6347166742124,1175477.9998328018,Arbovirose
217.59615384615384,431077.87764449714,437.90912236420115,1175543.213233138,Arbovirose
218.5989010989011,431048.69010144816,406.6418918793582,1175603.6680066718,Arbovirose
219.60164835164835,431021.6381644036,377.65772696069735,1175659.704108635,Arbovirose
220.6043956043956,430996.56203025667,350.7864991870642,1175711.6514705555,Arbovirose
221.60714285714286,430973.306749766,325.86324997513873,1175759.830000258,Arbovirose
222.6098901098901,430951.7222275558,302.7281905794376,1175804.549581864,Arbovirose
223.61263736263737,430931.66322211624,281.22670209230904,1175846.1100757907,Arbovirose
224.6153846153846,430912.98934580287,261.2093354439376,1175884.8013187526,Arbovirose
225.61813186813185,430895.58079055336,242.54821683952318,1175920.8709926065,Arbovirose
226.62087912087912,430879.3860007555,225.18714422349493,1175954.4268550202,Arbovirose
227.62362637362637,430864.3366920543,209.05295496831627,1175985.6103529767,Arbovirose
228.62637362637363,430850.3631299571,194.07103970618672,1176014.565830336,Arbovirose
229.62912087912088,430837.39742472634,180.16876304520366,1176041.4338122278,Arbovirose
230.63186813186812,430825.3735313795,167.27546356935926,1176066.3510050504,Arbovirose
231.6346153846154,430814.2272496892,155.32245383854217,1176089.4502964716,Arbovirose
232.63736263736263,430803.89622418303,144.24302038853796,1176110.8607554277,Arbovirose
233.6401098901099,430794.3199441437,133.97242373102722,1176130.7076321247,Arbovirose
234.64285714285714,430785.439743609,124.44789835358785,1176149.1123580367,Arbovirose
235.64560439560438,430777.1988013717,115.60865271969303,1176166.1925459078,Arbovirose
236.64835164835165,430769.54214097967,107.3958692687122,1176182.061989751,Arbovirose
237.6510989010989,430762.41663073597,99.75270441591155,1176196.8306648475,Arbovirose
238.65384615384616,430755.7741926912,92.62769488565739,1176210.5981124225,Arbovirose
239.6565934065934,430749.59289670875,85.99719351062059,1176223.40990978,Arbovirose
240.65934065934067,430743.84804162773,79.83469306390077,1176235.3172653078,Arbovirose
241.6620879120879,430738.51319219335,74.11185814752889,1176246.3749496585,Arbovirose
242.66483516483515,430733.56261163496,68.80110208979528,1176256.6362862745,Arbovirose
243.66758241758242,430728.9712616661,63.87558694525021,1176266.153151388,Arbovirose
244.67032967032966,430724.71480248455,59.309223494704206,1176274.97597402,Arbovirose
245.67307692307693,430720.76959277224,55.07667124522716,1176283.1537359818,Arbovirose
246.67582417582418,430717.11268969526,51.153338430149326,1176290.733971874,Arbovirose
247.67857142857142,430713.72184890386,47.515382009060474,1176297.7627690863,Arbovirose
248.6813186813187,430710.57552453247,44.1397076678103,1176304.284767799,Arbovirose
249.68406593406593,430707.6528691997,41.00396981850866,1176310.343160981,Arbovirose
250.6868131868132,430704.9337340084,38.08657159952489,1176315.9796943914,Arbovirose
251.68956043956044,430702.39923844085,35.367273865676864,1176321.2334876927,Arbovirose
252.69230769230768,430700.0399025474,32.83589066094944,1176326.124206791,Arbovirose
253.69505494505495,430697.84687173046,30.482917244184147,1176330.6702110246,Arbovirose
254.6978021978022,430695.8101225639,28.29760224732701,1176334.8922751881,Arbovirose
255.70054945054946,430693.91989573266,26.269477599342217,1176338.8106266672,Arbovirose
256.7032967032967,430692.16669603286,24.388358526212613,1176342.4449454402,Arbovirose
257.70604395604397,430690.54129237175,22.64434355093924,1176345.8143640766,Arbovirose
258.7087912087912,430689.034717768,21.027814493541793,1176348.9374677378,Arbovirose
259.71153846153845,430687.6382693513,19.529436471058084,1176351.832294177,Arbovirose
260.7142857142857,430686.3435083626,18.1401578975446,1176354.516333739,Arbovirose
261.717032967033,430685.14226015407,16.851210484076166,1176357.0065293612,Arbovirose
262.7197802197802,430684.02661418903,15.654109238746084,1176359.3192765715,Arbovirose
263.7225274725275,430682.98892404203,14.540652466665865,1176361.4704234905,Arbovirose
264.72527472527474,430682.02187860623,13.50299805776563,1176363.4751233354,Arbovirose
265.72802197802196,430681.1213499467,12.536715173444458,1176365.341934879,Arbovirose
266.7307692307692,430680.2841922324,11.638427164983216,1176367.0773806018,Arbovirose
267.7335164835165,430679.5066046212,10.804056088287043,1176368.68933929,Arbovirose
268.7362637362637,430678.78488608537,10.029631091508657,1176370.1854828224,Arbovirose
269.739010989011,430678.1154354118,9.311288415048239,1176371.5732761724,Arbovirose
270.74175824175825,430677.4947512018,8.645271391553685,1176372.8599774058,Arbovirose
271.7445054945055,430676.91943187144,8.027930445920441,1176374.0526376818,Arbovirose
272.74725274725273,430676.386175651,7.45572309529158,1176375.158101253,Arbovirose
273.75,430675.89178058546,6.925213949057653,1176376.1830054647,Arbovirose
274.75274725274727,430675.4331445343,6.433074708856917,1176377.133780756,Arbovirose
275.7554945054945,430675.00726517156,5.9760841685751975,1176378.016650659,Arbovirose
276.75824175824175,430674.61123998574,5.551128214345837,1176378.8376317993,Arbovirose
277.760989010989,430674.2422687018,5.155202421859694,1176379.6025288755,Arbovirose
278.76373626373623,430673.8985529459,4.786376939207696,1176380.315070114,Arbovirose
279.7664835164835,430673.57898429176,4.443462127413744,1176380.97755358,Arbovirose
280.7692307692308,430673.2821214575,4.12491147413469,1176381.5929670676,Arbovirose
281.77197802197804,430673.0065608756,3.829218935171162,1176382.1642201883,Arbovirose
282.77472527472526,430672.75093669305,3.554918934467593,1176382.6941443717,Arbovirose
283.7774725274725,430672.51392077125,3.3005863641121653,1176383.1854928639,Arbovirose
284.7802197802198,430672.294222686,3.0648365843369025,1176383.6409407288,Arbovirose
285.782967032967,430672.09058972757,2.8463254235176167,1176384.063084848,Arbovirose
286.7857142857143,430671.9018069008,2.643749178173878,1176384.4544439202,Arbovirose
287.78846153846155,430671.7266969249,2.4558446129690856,1176384.8174584613,Arbovirose
288.79120879120876,430671.5641202334,2.2813889607104323,1176385.154490805,Arbovirose
289.79395604395603,430671.41297497455,2.1191999223488716,1176385.4678251024,Arbovirose
290.7967032967033,430671.27219701075,1.968135666979184,1176385.7596673216,Arbovirose
291.79945054945057,430671.1410103953,1.8273635556880754,1176386.031626048,Arbovirose
292.8021978021978,430671.019023174,1.696462949525304,1176386.2845138756,Arbovirose
293.80494505494505,430670.9056901923,1.5748488692193576,1176386.5194609377,Arbovirose
294.8076923076923,430670.80047917296,1.4619501536403914,1176386.7375706725,Arbovirose
295.81043956043953,430670.7028720869,1.3572109308362093,1176386.9399169814,Arbovirose
296.8131868131868,430670.61236515344,1.2600906180322493,1176387.1275442278,Arbovirose
297.8159340659341,430670.5284688401,1.1700639216316178,1176387.3014672373,Arbovirose
298.81868131868134,430670.45070786285,1.086620837215067,1176387.462671299,Arbovirose
299.82142857142856,430670.3786211858,1.009266649541003,1176387.6121121638,Arbovirose
300.8241758241758,430670.3117620214,0.937521932545472,1176387.7507160453,Arbovirose
301.8269230769231,430670.24969783047,0.870922549342183,1176387.8793796194,Arbovirose
302.8296703296703,430670.1920103221,0.8090196522224948,1176387.9989700248,Arbovirose
303.8324175824176,430670.1382954537,0.7513796826554082,1176388.1103248629,Arbovirose
304.83516483516485,430670.08822896704,0.6976546910315704,1176388.214116341,Arbovirose
305.83791208791206,430670.04166421393,0.6476873055408047,1176388.3106484797,Arbovirose
306.84065934065933,430669.9983978368,0.6012593096004257,1176388.4003428526,Arbovirose
307.8434065934066,430669.95822798886,0.5581541079803277,1176388.4836179023,Arbovirose
308.84615384615387,430669.92095820495,0.5181608805612491,1176388.5608809136,Arbovirose
309.8489010989011,430669.88639740204,0.481074582334777,1176388.6325280147,Arbovirose
310.85164835164835,430669.8543598788,0.4466959434033397,1176388.698944177,Arbovirose
311.8543956043956,430669.8246653158,0.4148314689802183,1176388.7605032143,Arbovirose
312.85714285714283,430669.7971387756,0.3852934393895405,1176388.817567784,Arbovirose
313.8598901098901,430669.77161070245,0.35789991006627647,1176388.8704893866,Arbovirose
314.8626373626374,430669.7479169226,0.33247471155624764,1176388.9196083648,Arbovirose
315.8653846153846,430669.7258986442,0.3088474495161223,1176388.9652539054,Arbovirose
316.86813186813185,430669.70540245704,0.2868535047134119,1176389.0077440373,Arbovirose
317.8708791208791,430669.68629631645,0.2663511838772028,1176389.0473524986,Arbovirose
318.8736263736264,430669.6685220045,0.24727801368588131,1176389.0841999808,Arbovirose
319.8763736263736,430669.6520047233,0.2295537305337028,1176389.1184415452,Arbovirose
320.8791208791209,430669.6366679386,0.21309620753083172,1176389.150235853,Arbovirose
321.88186813186815,430669.622437148,0.19782549817971495,1176389.1797373528,Arbovirose
322.88461538461536,430669.6092398809,0.18366383637507852,1176389.2070962817,Arbovirose
323.8873626373626,430669.59700569895,0.17053563640392533,1176389.2324586636,Arbovirose
324.8901098901099,430669.58566619526,0.15836749294554026,1176389.2559663109,Arbovirose
325.89285714285717,430669.57515499514,0.14708818107148658,1176389.2777568228,Arbovirose
326.8956043956044,430669.56540775584,0.13662865624560755,1176389.2979635869,Arbovirose
327.89835164835165,430669.55636216636,0.1269220543240241,1176389.3167157783,Arbovirose
328.9010989010989,430669.5479579477,0.11790369155513825,1176389.3341383596,Arbovirose
329.90384615384613,430669.5401368528,0.1095110645796313,1176389.3503520815,Arbovirose
330.9065934065934,430669.53284615214,0.10168759069310417,1176389.3654662562,Arbovirose
331.90934065934067,430669.5260616113,0.09440726451678506,1176389.3795311232,Arbovirose
332.9120879120879,430669.51975609054,0.08764096296850128,1176389.3926029457,Arbovirose
333.91483516483515,430669.5139005787,0.08135755491092672,1176389.4047418653,Arbovirose
334.9175824175824,430669.5084668309,0.07552673143589023,1176389.4160064368,Arbovirose
335.9203296703297,430669.50342736836,0.07011900586437408,1176389.4264536249,Arbovirose
336.9230769230769,430669.4987554787,0.06510571374651461,1176389.4361388066,Arbovirose
337.9258241758242,430669.4944252158,0.06045901286160118,1176389.4451157704,Arbovirose
338.92857142857144,430669.4904113996,0.056151883218077736,1176389.4534367162,Arbovirose
339.93131868131866,430669.4866896163,0.052158127053542086,1176389.4611522558,Arbovirose
340.9340659340659,430669.4832362185,0.04845236883474505,1176389.4683114118,Arbovirose
341.9368131868132,430669.480028325,0.04501005525759206,1176389.474961619,Arbovirose
342.9395604395604,430669.4770438206,0.04180745524714222,1176389.4811487233,Arbovirose
343.9423076923077,430669.4742619709,0.038822319058502,1176389.4869157092,Arbovirose
344.94505494505495,430669.4716723321,0.03604343974934826,1176389.4922842274,Arbovirose
345.9478021978022,430669.46926520433,0.033460408638419176,1176389.4972743862,Arbovirose
346.95054945054943,430669.4670295989,0.03106143399758715,1176389.5019089663,Arbovirose
347.9532967032967,430669.46495481505,0.028835033193323666,1176389.506210151,Arbovirose
348.95604395604397,430669.46303044027,0.026770032686700054,1176389.510199526,Arbovirose
349.9587912087912,430669.46124634997,0.02485556803338708,1176389.5138980811,Arbovirose
350.96153846153845,430669.4595927075,0.023081083883654634,1176389.5173262078,Arbovirose
351.9642857142857,430669.45805996447,0.02143633398237239,1176389.5205037007,Arbovirose
352.967032967033,430669.4566388604,0.019911381169009378,1176389.5234497576,Arbovirose
353.9697802197802,430669.4553204229,0.01849659737763417,1176389.5261829789,Arbovirose
354.9725274725275,430669.4540959676,0.01718266363691452,1176389.528721368,Arbovirose
355.97527472527474,430669.4529570982,0.01596057007011791,1176389.531082331,Arbovirose
356.97802197802196,430669.45189579774,0.014821713864040586,1176389.5332824874,Arbovirose
357.9807692307692,430669.45090846304,0.01376222860413469,1176389.5353293074,Arbovirose
358.9835164835165,430669.44999160786,0.012778373205455242,1176389.537230018,Arbovirose
359.9862637362637,430669.4491403739,0.011864934344905504,1176389.5389946909,Arbovirose
360.989010989011,430669.44835015084,0.011016964868237493,1176389.5406328833,Arbovirose
361.99175824175825,430669.44761657657,0.010229783790052297,1176389.5421536388,Arbovirose
362.9945054945055,430669.4469355368,0.009498976293799859,1176389.5435654859,Arbovirose
363.99725274725273,430669.4463031655,0.008820393731779074,1176389.5448764397,Arbovirose
365.0,430669.4457158446,0.008190153625137635,1176389.5460940008,Arbovirose
